time,Thi Mean,Thi Std,Tho Mean,Tho Std,Tci Mean,Tci Std,Tco Mean,Tco Std
0.000,45.235,0.134,40.940,0.107,0.570,0.073,0.716,0.069
10.000,45.235,0.134,40.972,0.079,0.531,0.084,0.773,0.081
20.000,45.243,0.091,40.940,0.119,0.523,0.082,0.748,0.075
30.000,45.243,0.105,40.909,0.069,0.546,0.077,0.765,0.054
40.000,45.266,0.117,41.027,0.119,0.554,0.067,0.716,0.103
50.000,45.243,0.098,40.924,0.118,0.546,0.067,0.773,0.089
60.000,45.259,0.120,40.995,0.122,0.538,0.067,0.732,0.079
70.000,45.298,0.158,41.019,0.056,0.554,0.093,0.740,0.094
80.000,45.376,0.129,40.995,0.104,0.586,0.065,0.756,0.071
90.000,45.314,0.084,41.114,0.092,0.523,0.073,0.716,0.110
100.000,45.361,0.097,41.011,0.093,0.531,0.140,0.724,0.079
110.000,45.282,0.192,41.059,0.118,0.546,0.085,0.716,0.079
120.000,45.376,0.099,41.027,0.055,0.538,0.093,0.724,0.103
130.000,45.423,0.098,41.027,0.107,0.562,0.092,0.732,0.057
140.000,45.400,0.128,41.043,0.082,0.618,0.055,0.773,0.060
150.000,45.376,0.092,41.067,0.045,0.538,0.067,0.740,0.067
160.000,45.416,0.150,41.051,0.069,0.594,0.069,0.748,0.084
170.000,45.416,0.101,41.067,0.079,0.531,0.065,0.748,0.100
180.000,45.376,0.124,41.035,0.099,0.562,0.099,0.700,0.075
190.000,45.369,0.128,41.114,0.075,0.546,0.136,0.732,0.057
200.000,45.439,0.137,41.043,0.104,0.554,0.085,0.724,0.069
210.000,45.361,0.152,41.011,0.067,0.578,0.087,0.724,0.096
220.000,45.439,0.103,41.011,0.119,0.546,0.067,0.724,0.079
230.000,45.408,0.072,41.059,0.083,0.586,0.099,0.691,0.089
240.000,45.439,0.081,41.090,0.076,0.562,0.065,0.740,0.067
250.000,45.455,0.066,41.106,0.076,0.523,0.090,0.773,0.097
260.000,45.447,0.083,41.051,0.095,0.546,0.067,0.708,0.102
270.000,45.423,0.083,41.067,0.095,0.562,0.075,0.716,0.079
280.000,45.439,0.103,41.098,0.067,0.546,0.067,0.724,0.079
290.000,45.416,0.136,41.098,0.085,0.531,0.084,0.675,0.105
300.000,45.455,0.149,41.130,0.087,0.578,0.079,0.765,0.054
310.000,45.447,0.139,41.082,0.106,0.523,0.097,0.765,0.077
320.000,45.423,0.138,41.090,0.085,0.538,0.055,0.789,0.039
330.000,45.526,0.111,41.035,0.084,0.586,0.075,0.724,0.103
340.000,45.455,0.084,41.035,0.118,0.578,0.058,0.700,0.051
350.000,45.423,0.123,41.067,0.058,0.578,0.069,0.740,0.055
360.000,45.337,0.108,41.059,0.091,0.546,0.067,0.724,0.057
370.000,45.439,0.103,41.090,0.067,0.546,0.077,0.716,0.095
380.000,45.416,0.145,41.106,0.135,0.602,0.082,0.732,0.069
390.000,45.416,0.078,41.059,0.098,0.594,0.079,0.756,0.081
400.000,45.463,0.118,41.106,0.067,0.546,0.056,0.740,0.086
410.000,45.486,0.122,41.035,0.053,0.578,0.069,0.732,0.087
420.000,45.455,0.099,41.003,0.065,0.586,0.065,0.765,0.066
430.000,45.502,0.105,41.003,0.092,0.554,0.055,0.740,0.077
440.000,45.486,0.132,41.067,0.126,0.594,0.069,0.691,0.046
450.000,45.502,0.117,41.051,0.069,0.594,0.069,0.732,0.103
460.000,45.502,0.111,40.995,0.110,0.570,0.073,0.691,0.060
470.000,45.478,0.117,40.988,0.079,0.562,0.075,0.748,0.064
480.000,45.463,0.067,40.980,0.105,0.610,0.065,0.732,0.087
490.000,45.353,0.086,41.011,0.041,0.554,0.067,0.683,0.101
500.000,45.463,0.162,41.035,0.075,0.562,0.129,0.748,0.084
510.000,45.447,0.148,40.988,0.095,0.586,0.065,0.740,0.077
520.000,45.455,0.106,40.980,0.105,0.507,0.065,0.748,0.051
530.000,45.400,0.117,40.980,0.144,0.586,0.053,0.691,0.097
540.000,45.423,0.098,40.940,0.085,0.562,0.065,0.732,0.079
550.000,45.408,0.110,40.940,0.077,0.562,0.075,0.716,0.116
560.000,45.478,0.111,40.980,0.091,0.570,0.090,0.667,0.084
570.000,45.400,0.105,40.948,0.093,0.515,0.079,0.708,0.067
580.000,45.471,0.134,41.003,0.124,0.546,0.077,0.748,0.084
590.000,45.423,0.105,40.901,0.105,0.546,0.067,0.643,0.057
600.000,45.463,0.106,40.964,0.073,0.562,0.065,0.716,0.057
610.000,45.439,0.103,41.027,0.113,0.531,0.084,0.773,0.081
620.000,45.439,0.097,40.940,0.085,0.554,0.055,0.748,0.075
630.000,45.408,0.137,40.948,0.093,0.586,0.065,0.748,0.064
640.000,45.447,0.083,40.948,0.067,0.491,0.128,0.700,0.075
650.000,45.298,0.084,40.972,0.079,0.523,0.090,0.700,0.084
660.000,45.408,0.110,40.838,0.090,0.594,0.079,0.708,0.055
670.000,45.384,0.178,40.798,0.084,0.538,0.055,0.740,0.115
680.000,45.337,0.094,40.814,0.131,0.499,0.058,0.732,0.079
690.000,45.329,0.127,40.751,0.095,0.562,0.053,0.732,0.057
700.000,45.369,0.144,40.759,0.117,0.554,0.113,0.740,0.077
710.000,45.345,0.133,40.703,0.125,0.523,0.090,0.732,0.095
720.000,45.306,0.167,40.687,0.106,0.586,0.091,0.732,0.110
730.000,45.274,0.094,40.680,0.062,0.515,0.069,0.675,0.097
740.000,45.290,0.144,40.616,0.113,0.578,0.069,0.724,0.069
750.000,45.211,0.111,40.561,0.065,0.507,0.065,0.732,0.069
760.000,45.211,0.174,40.640,0.075,0.602,0.050,0.700,0.051
770.000,45.227,0.093,40.577,0.168,0.523,0.033,0.732,0.095
780.000,45.125,0.072,40.569,0.097,0.578,0.058,0.748,0.064
790.000,45.117,0.108,40.522,0.082,0.570,0.050,0.765,0.054
800.000,45.188,0.111,40.482,0.124,0.570,0.062,0.716,0.057
810.000,45.157,0.099,40.553,0.107,0.562,0.053,0.732,0.095
820.000,45.141,0.099,40.506,0.134,0.546,0.056,0.716,0.079
830.000,45.070,0.085,40.450,0.075,0.538,0.041,0.748,0.107
840.000,45.094,0.132,40.443,0.073,0.602,0.073,0.756,0.089
850.000,45.117,0.145,40.443,0.082,0.531,0.106,0.732,0.079
860.000,45.094,0.089,40.411,0.110,0.610,0.065,0.716,0.057
870.000,45.078,0.076,40.435,0.095,0.554,0.067,0.716,0.042
880.000,45.031,0.074,40.458,0.067,0.578,0.069,0.748,0.084
890.000,45.031,0.143,40.427,0.129,0.578,0.058,0.716,0.057
900.000,45.031,0.170,40.419,0.108,0.578,0.108,0.740,0.086
910.000,45.047,0.110,40.395,0.135,0.578,0.069,0.708,0.077
920.000,45.086,0.105,40.356,0.069,0.570,0.050,0.740,0.067
930.000,44.937,0.110,40.419,0.087,0.602,0.090,0.724,0.069
940.000,44.952,0.091,40.324,0.075,0.546,0.042,0.724,0.043
950.000,44.976,0.134,40.340,0.069,0.578,0.069,0.716,0.057
960.000,44.937,0.062,40.387,0.093,0.538,0.076,0.732,0.116
970.000,45.007,0.139,40.348,0.118,0.546,0.067,0.756,0.089
980.000,44.921,0.106,40.395,0.067,0.570,0.062,0.708,0.055
990.000,44.921,0.158,40.324,0.135,0.531,0.084,0.748,0.051
1000.000,44.842,0.066,40.332,0.117,0.538,0.076,0.756,0.060
1010.000,44.874,0.091,40.371,0.106,0.570,0.062,0.765,0.038
1020.000,44.921,0.158,40.340,0.102,0.586,0.065,0.740,0.067
1030.000,44.913,0.124,40.364,0.110,0.594,0.087,0.732,0.079
1040.000,44.929,0.139,40.300,0.130,0.594,0.095,0.691,0.071
1050.000,44.913,0.119,40.308,0.042,0.554,0.067,0.732,0.095
1060.000,44.937,0.127,40.387,0.100,0.531,0.092,0.691,0.060
1070.000,44.882,0.101,40.348,0.105,0.531,0.065,0.748,0.034
1080.000,44.858,0.050,40.364,0.082,0.618,0.085,0.724,0.088
1090.000,44.850,0.123,40.364,0.104,0.546,0.085,0.716,0.069
1100.000,44.874,0.117,40.285,0.097,0.570,0.062,0.756,0.071
1110.000,44.795,0.083,40.387,0.141,0.610,0.065,0.675,0.060
1120.000,44.897,0.144,40.356,0.079,0.538,0.076,0.748,0.064
1130.000,44.921,0.084,40.364,0.117,0.562,0.118,0.732,0.042
1140.000,44.842,0.066,40.292,0.092,0.586,0.075,0.716,0.069
1150.000,44.882,0.069,40.324,0.118,0.562,0.065,0.724,0.079
1160.000,44.780,0.072,40.324,0.053,0.562,0.038,0.716,0.079
1170.000,44.772,0.144,40.269,0.129,0.538,0.076,0.748,0.051
1180.000,44.874,0.139,40.261,0.120,0.538,0.100,0.748,0.075
1190.000,44.819,0.129,40.269,0.083,0.523,0.082,0.716,0.103
1200.000,45.070,0.593,40.253,0.166,0.538,0.067,0.700,0.064
1210.000,44.921,0.174,40.237,0.085,0.570,0.073,0.708,0.067
1220.000,44.811,0.089,40.261,0.102,0.538,0.055,0.748,0.075
1230.000,44.874,0.157,40.300,0.119,0.570,0.073,0.724,0.088
1240.000,44.811,0.122,40.300,0.067,0.531,0.099,0.724,0.096
1250.000,44.835,0.135,40.269,0.139,0.562,0.065,0.691,0.071
1260.000,44.866,0.094,40.253,0.097,0.554,0.067,0.740,0.086
1270.000,44.811,0.116,40.237,0.085,0.538,0.076,0.756,0.105
1280.000,44.819,0.105,40.269,0.099,0.538,0.100,0.740,0.055
1290.000,44.764,0.129,40.245,0.084,0.523,0.090,0.740,0.077
1300.000,44.819,0.083,40.308,0.077,0.546,0.042,0.716,0.087
1310.000,44.803,0.086,40.269,0.053,0.578,0.079,0.700,0.075
1320.000,44.772,0.157,40.316,0.085,0.523,0.082,0.691,0.105
1330.000,44.811,0.122,40.300,0.100,0.554,0.130,0.732,0.069
1340.000,44.756,0.076,40.253,0.111,0.562,0.084,0.748,0.051
1350.000,44.803,0.125,40.213,0.183,0.578,0.079,0.740,0.094
1360.000,44.740,0.139,40.245,0.112,0.554,0.055,0.740,0.094
1370.000,44.803,0.163,40.261,0.108,0.594,0.087,0.756,0.060
1380.000,44.780,0.122,40.308,0.100,0.546,0.056,0.708,0.067
1390.000,44.732,0.132,40.245,0.106,0.554,0.055,0.724,0.069
1400.000,44.764,0.118,40.198,0.095,0.546,0.042,0.732,0.069
1410.000,44.748,0.106,40.269,0.129,0.554,0.113,0.748,0.064
1420.000,44.811,0.103,40.300,0.100,0.562,0.065,0.691,0.097
1430.000,44.795,0.148,40.237,0.100,0.538,0.085,0.700,0.075
1440.000,44.764,0.118,40.253,0.090,0.538,0.067,0.716,0.079
1450.000,44.740,0.091,40.182,0.087,0.578,0.079,0.740,0.039
1460.000,44.787,0.078,40.174,0.097,0.554,0.067,0.708,0.094
1470.000,44.717,0.123,40.316,0.076,0.602,0.062,0.756,0.060
1480.000,44.725,0.136,40.253,0.128,0.531,0.065,0.748,0.100
1490.000,44.732,0.089,40.237,0.055,0.578,0.095,0.683,0.108
1500.000,44.740,0.083,40.277,0.142,0.546,0.085,0.724,0.088
1510.000,44.748,0.158,40.213,0.084,0.578,0.095,0.708,0.039
1520.000,44.693,0.117,40.245,0.135,0.578,0.058,0.740,0.077
1530.000,44.795,0.123,40.198,0.115,0.562,0.065,0.773,0.060
1540.000,44.780,0.097,40.261,0.069,0.546,0.056,0.748,0.075
1550.000,44.803,0.120,40.142,0.076,0.562,0.084,0.683,0.066
1560.000,44.717,0.083,40.229,0.100,0.531,0.075,0.748,0.084
1570.000,44.732,0.103,40.221,0.130,0.531,0.092,0.740,0.077
1580.000,44.748,0.076,40.213,0.084,0.570,0.050,0.748,0.064
1590.000,44.772,0.144,40.174,0.111,0.570,0.097,0.724,0.117
1600.000,44.756,0.106,40.205,0.122,0.602,0.073,0.691,0.071
1610.000,44.795,0.143,40.213,0.084,0.554,0.100,0.813,0.069
1620.000,44.717,0.111,40.190,0.105,0.578,0.058,0.708,0.055
1630.000,44.748,0.112,40.237,0.067,0.546,0.077,0.789,0.067
1640.000,44.764,0.162,40.237,0.093,0.586,0.083,0.765,0.054
1650.000,44.756,0.106,40.221,0.076,0.570,0.104,0.667,0.075
1660.000,44.740,0.098,40.198,0.079,0.610,0.053,0.789,0.067
1670.000,44.717,0.123,40.198,0.087,0.554,0.067,0.765,0.077
1680.000,44.685,0.092,40.253,0.128,0.578,0.058,0.724,0.069
1690.000,44.725,0.125,40.190,0.091,0.538,0.067,0.765,0.077
1700.000,44.654,0.142,40.182,0.115,0.554,0.055,0.683,0.086
1710.000,44.654,0.127,40.182,0.102,0.578,0.108,0.765,0.054
1720.000,44.732,0.132,40.182,0.120,0.562,0.075,0.716,0.087
1730.000,44.709,0.114,40.190,0.083,0.594,0.079,0.732,0.087
1740.000,44.772,0.129,40.182,0.120,0.554,0.100,0.756,0.060
1750.000,44.732,0.116,40.190,0.105,0.546,0.085,0.748,0.075
1760.000,44.654,0.142,40.198,0.137,0.538,0.041,0.756,0.081
1770.000,44.685,0.144,40.111,0.124,0.554,0.067,0.724,0.057
1780.000,44.725,0.108,40.190,0.129,0.570,0.082,0.724,0.088
1790.000,44.701,0.089,40.111,0.099,0.578,0.045,0.700,0.051
1800.000,44.693,0.105,40.134,0.084,0.578,0.079,0.756,0.097
1810.000,44.717,0.091,40.150,0.085,0.562,0.075,0.724,0.057
1820.000,44.677,0.119,40.150,0.113,0.554,0.067,0.773,0.081
1830.000,44.701,0.156,40.126,0.128,0.554,0.041,0.716,0.069
1840.000,44.709,0.146,40.055,0.140,0.546,0.107,0.724,0.110
1850.000,44.646,0.131,40.134,0.124,0.570,0.082,0.756,0.089
1860.000,44.583,0.148,40.071,0.093,0.531,0.053,0.675,0.081
1870.000,44.622,0.089,40.158,0.130,0.546,0.093,0.708,0.094
1880.000,44.709,0.086,40.142,0.107,0.531,0.053,0.708,0.086
1890.000,44.670,0.092,40.055,0.118,0.538,0.041,0.732,0.087
1900.000,44.638,0.098,40.032,0.099,0.546,0.067,0.700,0.084
1910.000,44.638,0.098,40.134,0.129,0.610,0.038,0.773,0.081
1920.000,44.630,0.125,40.071,0.067,0.578,0.069,0.748,0.064
1930.000,44.638,0.117,40.158,0.145,0.554,0.093,0.683,0.086
1940.000,44.591,0.162,40.079,0.055,0.594,0.079,0.708,0.077
1950.000,44.662,0.162,40.087,0.065,0.531,0.075,0.756,0.071
1960.000,44.544,0.110,40.071,0.100,0.570,0.111,0.691,0.060
1970.000,44.630,0.101,40.016,0.104,0.538,0.067,0.732,0.079
1980.000,44.638,0.128,40.055,0.053,0.523,0.082,0.675,0.071
1990.000,44.583,0.098,40.111,0.083,0.562,0.053,0.724,0.088
2000.000,44.615,0.157,40.024,0.102,0.570,0.062,0.756,0.097
2010.000,44.552,0.125,40.071,0.100,0.546,0.077,0.700,0.034
2020.000,44.520,0.149,40.079,0.113,0.515,0.115,0.724,0.103
2030.000,44.638,0.123,40.071,0.145,0.578,0.045,0.716,0.069
2040.000,44.591,0.124,40.063,0.085,0.578,0.079,0.724,0.079
2050.000,44.622,0.116,40.047,0.117,0.538,0.055,0.708,0.067
2060.000,44.677,0.100,40.063,0.085,0.586,0.075,0.724,0.088
2070.000,44.607,0.092,40.032,0.091,0.594,0.069,0.700,0.064
2080.000,44.552,0.114,40.063,0.100,0.570,0.073,0.716,0.069
2090.000,44.591,0.099,40.055,0.084,0.586,0.075,0.708,0.102
2100.000,44.607,0.076,40.024,0.120,0.570,0.111,0.756,0.071
2110.000,44.544,0.097,40.055,0.106,0.570,0.062,0.683,0.077
2120.000,44.607,0.106,40.000,0.093,0.546,0.056,0.789,0.094
2130.000,44.505,0.134,40.040,0.087,0.570,0.082,0.732,0.057
2140.000,44.473,0.114,40.024,0.126,0.546,0.067,0.700,0.100
2150.000,44.512,0.106,40.016,0.104,0.594,0.115,0.716,0.069
2160.000,44.583,0.111,40.047,0.097,0.546,0.085,0.756,0.060
2170.000,44.662,0.157,40.079,0.067,0.531,0.084,0.756,0.089
2180.000,44.481,0.166,40.063,0.076,0.538,0.093,0.700,0.064
2190.000,44.528,0.171,40.087,0.112,0.570,0.062,0.708,0.086
2200.000,44.544,0.133,40.040,0.108,0.554,0.067,0.691,0.081
2210.000,44.560,0.091,40.055,0.065,0.578,0.087,0.748,0.092
2220.000,44.552,0.114,40.032,0.075,0.523,0.050,0.683,0.054
2230.000,44.536,0.083,40.095,0.082,0.570,0.090,0.732,0.087
2240.000,44.497,0.116,40.040,0.087,0.570,0.073,0.700,0.107
2250.000,44.481,0.148,40.055,0.118,0.562,0.065,0.716,0.069
2260.000,44.481,0.083,40.071,0.077,0.538,0.085,0.716,0.069
2270.000,44.591,0.140,40.063,0.055,0.523,0.062,0.732,0.057
2280.000,44.560,0.105,40.016,0.082,0.554,0.076,0.724,0.069
2290.000,44.505,0.182,40.024,0.120,0.562,0.053,0.740,0.067
2300.000,44.520,0.119,40.032,0.099,0.554,0.085,0.683,0.077
2310.000,44.505,0.075,40.087,0.149,0.570,0.062,0.691,0.130
2320.000,44.505,0.129,40.016,0.104,0.554,0.093,0.740,0.086
2330.000,44.560,0.123,40.126,0.148,0.578,0.095,0.683,0.066
2340.000,44.528,0.118,40.071,0.093,0.562,0.084,0.716,0.087
2350.000,44.560,0.098,40.087,0.112,0.554,0.107,0.748,0.064
2360.000,44.552,0.108,40.119,0.069,0.554,0.055,0.708,0.055
2370.000,44.536,0.134,40.071,0.113,0.578,0.102,0.756,0.081
2380.000,44.591,0.099,40.071,0.100,0.523,0.062,0.732,0.079
2390.000,44.607,0.076,40.047,0.062,0.538,0.076,0.724,0.069
2400.000,44.575,0.103,40.079,0.076,0.578,0.069,0.700,0.092
2410.000,44.552,0.058,40.079,0.085,0.594,0.058,0.716,0.069
2420.000,44.552,0.155,40.016,0.133,0.562,0.053,0.708,0.094
2430.000,44.536,0.129,40.087,0.118,0.554,0.093,0.740,0.077
2440.000,44.591,0.092,40.040,0.137,0.594,0.108,0.732,0.069
2450.000,44.560,0.098,40.087,0.084,0.554,0.076,0.708,0.039
2460.000,44.536,0.117,40.047,0.090,0.546,0.085,0.740,0.094
2470.000,44.567,0.101,40.008,0.106,0.523,0.104,0.732,0.079
2480.000,44.544,0.062,40.079,0.085,0.586,0.118,0.700,0.126
2490.000,44.560,0.105,40.040,0.115,0.578,0.045,0.740,0.067
2500.000,44.567,0.120,40.047,0.133,0.578,0.045,0.708,0.077
2510.000,44.646,0.125,40.047,0.104,0.562,0.053,0.765,0.115
2520.000,44.544,0.133,40.119,0.115,0.586,0.083,0.765,0.094
2530.000,44.615,0.129,40.111,0.112,0.578,0.079,0.740,0.094
2540.000,44.567,0.125,40.126,0.082,0.570,0.050,0.756,0.060
2550.000,44.615,0.117,40.055,0.118,0.538,0.085,0.740,0.115
2560.000,44.591,0.118,40.016,0.073,0.554,0.076,0.708,0.055
2570.000,44.536,0.105,40.063,0.093,0.578,0.115,0.716,0.057
2580.000,44.544,0.097,40.016,0.090,0.586,0.065,0.740,0.109
2590.000,44.512,0.158,40.008,0.112,0.586,0.075,0.716,0.087
2600.000,44.599,0.113,40.040,0.087,0.523,0.050,0.708,0.067
2610.000,44.630,0.141,40.024,0.095,0.594,0.069,0.732,0.087
2620.000,44.473,0.146,40.024,0.095,0.610,0.084,0.691,0.081
2630.000,44.505,0.166,39.992,0.119,0.594,0.058,0.724,0.069
2640.000,44.560,0.134,39.961,0.142,0.546,0.056,0.740,0.077
2650.000,44.552,0.094,40.079,0.076,0.554,0.107,0.748,0.092
2660.000,44.567,0.141,40.047,0.097,0.523,0.062,0.724,0.079
2670.000,44.520,0.149,39.976,0.135,0.570,0.073,0.732,0.042
2680.000,44.544,0.161,40.008,0.099,0.554,0.093,0.724,0.117
2690.000,44.489,0.120,39.961,0.102,0.531,0.053,0.708,0.077
2700.000,44.528,0.166,40.087,0.084,0.538,0.076,0.683,0.066
2710.000,44.536,0.123,39.945,0.108,0.546,0.100,0.724,0.079
2720.000,44.567,0.086,40.016,0.082,0.562,0.084,0.748,0.114
2730.000,44.497,0.103,39.984,0.093,0.554,0.113,0.748,0.075
2740.000,44.552,0.141,39.992,0.093,0.507,0.118,0.781,0.107
2750.000,44.544,0.097,39.976,0.092,0.562,0.075,0.765,0.094
2760.000,44.560,0.174,39.953,0.124,0.578,0.079,0.716,0.042
2770.000,44.481,0.123,40.063,0.107,0.538,0.067,0.740,0.094
2780.000,44.520,0.085,40.047,0.097,0.578,0.095,0.724,0.069
2790.000,44.512,0.084,40.047,0.062,0.562,0.099,0.724,0.117
2800.000,44.457,0.117,39.976,0.092,0.586,0.065,0.756,0.081
2810.000,44.528,0.124,40.032,0.099,0.570,0.082,0.748,0.075
2820.000,44.528,0.118,40.071,0.125,0.562,0.075,0.748,0.075
2830.000,44.520,0.100,39.992,0.077,0.515,0.079,0.748,0.051
2840.000,44.583,0.111,40.024,0.126,0.546,0.100,0.781,0.075
2850.000,44.567,0.136,40.032,0.118,0.586,0.075,0.740,0.086
2860.000,44.497,0.116,40.040,0.131,0.531,0.075,0.748,0.092
2870.000,44.544,0.110,40.032,0.065,0.554,0.067,0.765,0.054
2880.000,44.536,0.123,40.032,0.091,0.578,0.079,0.748,0.064
2890.000,44.544,0.110,40.032,0.083,0.531,0.053,0.740,0.086
2900.000,44.512,0.140,40.016,0.133,0.523,0.082,0.765,0.108
2910.000,44.410,0.176,40.063,0.076,0.554,0.093,0.700,0.084
2920.000,44.528,0.124,40.008,0.124,0.554,0.085,0.659,0.067
2930.000,44.450,0.092,39.968,0.062,0.570,0.073,0.691,0.089
2940.000,44.544,0.116,39.945,0.095,0.531,0.084,0.724,0.088
2950.000,44.497,0.089,39.992,0.130,0.554,0.076,0.732,0.110
2960.000,44.536,0.111,39.992,0.085,0.562,0.065,0.708,0.067
2970.000,44.473,0.086,39.976,0.099,0.633,0.055,0.740,0.094
2980.000,44.520,0.140,40.079,0.155,0.554,0.067,0.765,0.066
2990.000,44.505,0.091,40.008,0.092,0.554,0.085,0.732,0.057
